"type","x","y","z","vx","vy","vz","fx","fy","fz","omegax","omegay","omegaz","radius"
1,0.381365,0.428376,0.471928,0.0279397,0.0367654,-0.0378085,-0.420318,0.181517,0.742471,0.0852499,-0.0749729,2.09158,0.02
1,-0.471208,0.454585,0.475265,0.159602,0.0704893,-0.147303,-4.23816,0.187765,9.37078,-0.803552,1.34546,-0.479047,0.02
1,-0.430484,0.458366,0.479047,-0.154722,0.211677,-0.197744,-6.34976,-0.863541,-1.278,0.434727,1.05958,-0.487362,0.02
1,-0.201033,0.462155,0.471889,-0.0536515,0.0525252,-0.09197,1.75329,0.138255,2.63927,-0.604269,-0.575839,0.163644,0.02
1,0.149032,0.454535,0.480595,0.00865287,-4.68E-06,-0.0189408,-0.518032,-0.0536837,-0.119909,0.0441274,-0.227473,-0.247686,0.02
1,0.238508,0.446647,0.485611,0.0159144,0.0228258,-0.0298485,-1.27121,1.07156,-0.384472,-1.53066,0.762674,-0.0323235,0.02
1,0.351048,0.453173,0.480244,0.0475256,0.0715154,-0.020515,0.108885,-0.0760736,-0.89791,-1.54929,2.39264,-0.998703,0.02
1,-0.5068,0.508062,0.460053,-0.0409864,0.173516,-0.407935,0.253564,-0.0400271,-0.917693,-2.02745,-1.72365,-0.979776,0.02
1,-0.161064,0.485388,0.481123,0.155352,0.0367522,-0.267154,0,0,-1.31495,-0.850892,1.9592,-0.271132,0.02
1,-0.122766,0.472662,0.477467,-0.00783372,0.0144865,-0.0540803,0.129858,-3.18852,-1.89736,0.519544,-0.033888,0.795506,0.02
1,0.0224379,0.494847,0.481007,0.00320921,0.00527115,-0.00542229,-1.26042,-1.2616,0.0882598,-0.598404,0.462407,0.276018,0.02
1,0.180674,0.496495,0.476107,0.0208085,0.0166401,-0.0147554,-0.331493,0.0202579,0.260394,0.0478012,0.212433,0.0965886,0.02
1,0.211894,0.472205,0.470391,0.0168483,0.0224262,-0.0173248,-0.87861,0.356528,0.23588,-0.0134889,-0.183976,0.104068,0.02
1,0.440341,0.48822,0.459481,0.0746502,0.168038,-0.0595716,1.20509,1.49277,-2.01985,-0.53563,-0.0483056,-0.521575,0.02
1,-0.491451,0.546116,0.460525,0.0278186,0.158192,-0.00791997,0,0,-1.31495,-1.88412,1.69985,0.936311,0.02
1,-0.360139,0.538938,0.461579,0.0796478,0.12313,-0.0921058,-0.228919,0.211099,-1.00143,0.268555,0.1406,-1.16515,0.02
1,-0.228494,0.533559,0.469993,-0.185157,0.131656,-0.194968,0.990167,0.0910068,-0.289785,-1.06428,-1.66448,0.473037,0.02
1,-0.187335,0.53097,0.46917,-0.14499,0.0157204,-0.0859185,-0.924196,-0.256436,2.15532,-0.286903,-3.17813,-1.22613,0.02
1,0.201531,0.534094,0.475333,-0.0574999,0.110498,-0.0994145,0.0570767,0.311109,-0.321366,0.0448496,0.356649,-0.162717,0.02
1,-0.338533,0.572473,0.458714,0.00095285,0.162346,-0.155645,-0.221749,0.679883,-2.07804,-1.91474,-0.868395,-0.957144,0.02
1,-0.28136,0.570937,0.458139,-0.0292156,0.056375,-0.116537,-0.931923,1.37596,1.42757,-4.51281,-2.27885,5.69284,0.02
1,-0.240946,0.564842,0.44699,0.00727895,0.08419,-0.0993638,-1.9068,-1.88101,1.53382,1.2499,4.39469,-0.14442,0.02
1,-0.059416,0.560578,0.47254,-0.029607,0.00666622,-0.0239706,0.221541,0.274762,-1.56541,0.10971,-0.712382,-0.178011,0.02
1,0.325434,0.575619,0.46359,-0.0404934,0.450377,-0.15833,0,0,-1.31495,-2.07527,-0.0509222,3.39262,0.02
1,0.381384,0.569914,0.441905,0.0512041,0.222878,-0.159229,0.600305,-2.73609,2.40669,-1.25185,3.67456,-2.38517,0.02
1,-0.125173,0.601563,0.477604,-0.0372791,0.0421823,-0.0350875,1.25718,-4.92509,5.22663,1.39019,2.45383,0.900394,0.02
1,0.0254279,0.610739,0.471376,-0.0103414,-0.00383423,-0.00875606,0.0895611,-0.142564,0.212773,0.0164474,-0.150514,0.289027,0.02
1,0.259673,0.637504,0.448164,-0.0295052,0.202662,-0.210931,0,0,-1.31495,-2.43905,-0.396264,-0.174548,0.02
1,-0.339588,0.683946,0.453579,-0.0932109,0.410662,-0.452344,0,0,-1.31495,-2.66896,-1.085,-1.58812,0.02
1,0.120092,0.73401,0.464677,-0.0331977,0.035506,0.00215556,0.0871173,0.200483,-0.803745,0.00134497,-0.455694,0.37111,0.02
1,-0.0282905,-0.624659,0.488115,0.0530876,-0.0145958,-0.0164209,0.444843,-0.164723,1.66046,0.0688539,0.849312,0.431075,0.02
1,0.0769315,-0.679946,0.483201,0.313093,-0.225784,-0.10339,0,0,-1.31495,4.34532,3.73891,-0.772847,0.02
1,0.198736,-0.63395,0.492342,0.0566897,-0.207005,-0.0834037,0,0,-1.31495,-2.26806,-0.203665,-0.440121,0.02
1,-0.176853,-0.589008,0.504168,-0.0170075,-0.155005,-0.0112839,0.79534,-0.243333,-0.349515,0.855735,-0.0276002,-1.05964,0.02
1,-0.321214,-0.557205,0.508534,-0.053507,-0.157845,-0.0542524,0.0384741,-0.50829,0.335715,0.187549,-0.18575,0.158622,0.02
1,-0.424699,-0.53664,0.485089,-0.0840223,-0.19128,-0.151528,0,0,-1.31495,5.33528,-2.56113,0.298225,0.02
1,-0.0647183,-0.528056,0.497189,0.0326498,-0.0799081,-0.00875855,-0.366997,0.606136,0.082772,0.358513,-0.214293,0.0934294,0.02
1,0.297376,-0.526565,0.512755,0.0659045,-0.402756,-0.12775,-1.75745,17.4196,4.46355,1.5799,-0.495042,-0.765107,0.02
1,-0.52326,-0.49944,0.475905,-0.327115,-0.249469,-0.258897,-0.0665317,-0.0732291,-1.01086,0.74349,-1.87776,1.14274,0.02
1,-0.466686,-0.473521,0.508974,-0.124026,-0.080555,-0.0939838,0.0217013,0.148212,-0.396027,1.61186,-4.7873,-3.10296,0.02
1,-0.396335,-0.500602,0.500843,-0.00262449,-0.0846367,-0.0163037,-0.256627,0.524097,-0.355313,0.388509,0.718562,1.09156,0.02
1,-0.0473753,-0.487877,0.502983,0.0421983,-0.0692309,0.036503,-0.294697,0.737839,-0.0954711,0.602358,0.514218,0.116852,0.02
1,-0.0113958,-0.475372,0.515101,0.0491694,-0.0588202,0.00259631,-0.920832,0.317308,-0.169796,0.571826,0.0587469,0.492472,0.02
1,0.373034,-0.482194,0.498085,0.158928,-0.190627,-0.125161,3.14713,-2.72866,-0.904845,1.69433,1.07885,-0.0287027,0.02
1,-0.154638,-0.45921,0.516399,-0.0985549,-0.0333142,0.070835,0.178556,5.0052,6.15778,1.58649,-2.07125,-0.625231,0.02
1,0.0980718,-0.478681,0.506138,0.137647,-0.103192,-0.0325456,0.904834,0.351084,-0.811644,-0.629795,-1.52744,-1.76353,0.02
1,0.211653,-0.453787,0.50103,0.0757766,0.0017246,-0.0483898,1.87409,6.00425,0.3476,0.199534,0.486745,-1.41722,0.02
1,-0.497413,-0.416753,0.505549,-0.192529,-0.126566,-0.162697,-0.0384074,0.000436438,-1.22435,2.19994,-0.416292,-3.40163,0.02
1,-0.446736,-0.424381,0.503754,-0.122305,-0.110088,-0.0256165,0.814672,-0.341712,-0.458909,0.823993,-1.24888,0.0428867,0.02
1,-0.00428296,-0.431789,0.509705,-0.0208224,-0.0208642,0.0130254,0.456146,0.219791,-0.750402,-0.11296,0.0317601,1.54315,0.02
1,0.126252,-0.411354,0.515066,0.0306737,-0.0366794,-0.0341918,-0.106731,-0.236237,0.24105,0.621997,-1.99548,-1.44809,0.02
1,0.190239,-0.425594,0.519684,0.0510648,-0.0265281,-0.0325396,0.098456,-0.181428,0.047347,0.0860236,0.225791,0.221956,0.02
1,0.239933,-0.419238,0.512326,0.060908,-0.0628165,-0.0413938,0.241823,-0.731947,-1.21537,0.306419,-0.979197,-1.11625,0.02
1,0.38739,-0.435162,0.496267,0.00527586,-0.0319171,-0.0355417,-0.275087,0.571176,0.429793,0.264728,-0.139752,2.53261,0.02
1,-0.50827,-0.380727,0.492015,-0.0517714,-0.0168115,-0.0602498,-0.76973,-1.31966,2.02559,1.61353,-1.82074,-1.6346,0.02
1,-0.472974,-0.379891,0.511757,-0.0639403,-0.00561295,-0.0602004,-0.266605,0.233821,-0.125646,-0.723221,-0.332572,0.613297,0.02
1,-0.433755,-0.388719,0.517601,-0.251817,-0.107702,-0.127846,0,0,-1.31495,-0.274561,-2.60635,1.55519,0.02
1,-0.181286,-0.389599,0.504618,-0.0376009,-0.0497574,-0.0156163,-1.85099,-0.030145,0.339515,-0.469396,-0.07023,0.0708256,0.02
1,0.0914081,-0.39128,0.508641,0.028282,-0.0234533,0.0136797,0.24536,0.186858,0.106533,0.0108312,-0.257742,0.486887,0.02
1,-0.389143,-0.357006,0.508746,-0.0747133,-0.152224,-0.0826372,-1.52989,-6.13662,0.268067,3.61986,-1.80728,0.413643,0.02
1,-0.349725,-0.37496,0.511418,-0.0230635,-0.0717545,0.0049644,0.126786,-0.278441,-0.421745,0.460437,0.103009,0.208748,0.02
1,-0.302289,-0.372414,0.516854,-0.0281091,-0.0477625,-0.0100305,-0.504724,0.60132,2.66582,-0.127738,-0.190099,0.80754,0.02
1,0.161012,-0.355885,0.507051,0.0379305,-0.0232727,0.00449929,0.0334043,-0.105651,0.283099,0.211382,0.0152182,-0.410408,0.02
1,0.499179,-0.360709,0.520358,0.105105,-0.0649978,-0.137459,0,0,-1.31495,0.48124,0.0163615,-1.02843,0.02
1,-0.335145,-0.338774,0.502232,-0.0316085,-0.06689,0.00931012,-0.371553,0.0828962,-0.470149,0.661587,-0.250575,0.16192,0.02
1,-0.118106,-0.327129,0.504052,-0.0222343,-0.0444373,-0.00406484,-0.991618,-0.0117256,-0.278796,0.862726,0.310439,0.0583296,0.02
1,-0.0804052,-0.318591,0.514252,-0.0183897,-0.0445014,-0.0141041,0.0926907,0.0658099,-0.139849,-0.162626,-0.139911,-0.136641,0.02
1,0.145664,-0.323563,0.524829,0.0467665,-0.0179553,0.00903672,-1.41121,-0.581669,-0.337544,-0.440917,0.501041,0.0975117,0.02
1,0.291238,-0.341776,0.499129,0.0454828,-0.0611529,-0.0550054,-0.966824,-0.826347,0.964283,0.54372,0.724475,0.144263,0.02
1,0.362103,-0.342551,0.504796,-0.0806672,-0.0386724,-0.157533,-0.541964,-0.0423336,-0.896957,1.45471,-1.14898,-0.0314747,0.02
1,0.541051,-0.320067,0.490874,0.0978553,-0.0853987,-0.0993662,-0.685741,-0.381704,-0.25592,0.547118,0.357683,-0.840324,0.02
1,-0.568003,-0.284272,0.515764,-0.0473877,-0.0674101,-0.0376811,0.0807271,0.0345476,-0.989068,0.163657,-0.575058,0.333263,0.02
1,-0.330301,-0.295829,0.518223,-0.0728228,-0.0885619,0.0123609,-0.776421,-0.480235,-0.939547,0.345329,-0.18053,-0.464259,0.02
1,-0.152144,-0.306022,0.495346,-0.037043,-0.041397,0.0039276,0.573046,-0.132908,-0.925996,0.522474,-0.205515,-0.99938,0.02
1,0.033695,-0.300532,0.49745,-0.0374056,-0.0304172,-0.0329061,-0.512433,1.82807,1.37559,0.691871,-1.28899,-0.0230147,0.02
1,0.0843513,-0.298304,0.49751,0.0248216,-0.0158337,0.00499394,-0.931694,0.611751,-0.0152513,-0.198286,0.937031,-0.423643,0.02
1,0.114547,-0.298507,0.523607,0.0378685,-0.029987,-0.0121969,-0.760193,-0.56907,-0.781165,0.261504,0.223292,-0.0452565,0.02
1,0.144716,-0.279153,0.506045,0.024859,-0.0286875,-0.00119888,2.74367,-1.13252,-1.28016,0.015846,0.19955,0.50088,0.02
1,0.180001,-0.303746,0.519742,0.0120831,-0.0224997,-0.00564755,0.424075,-0.975371,-0.0853435,0.589963,1.26094,1.22835,0.02
1,0.35489,-0.305004,0.516515,0.0741266,-0.0321238,-0.0934695,-1.62353,-0.891931,0.652553,1.30916,0.0130644,1.50435,0.02
1,-0.265834,-0.241903,0.502662,-0.0512914,0.026575,-0.017777,1.62766,2.12228,-2.93401,-0.0735338,-0.25311,-0.239787,0.02
1,0.168178,-0.248422,0.516233,0.0316453,-0.0277152,0.0122685,-0.542862,0.0250676,0.246171,0.469892,0.353956,-0.575275,0.02
1,0.502078,-0.249132,0.519119,0.0781576,-0.0716541,-0.0431517,1.44055,-0.86549,0.508158,0.688257,-0.255494,0.542999,0.02
1,0.572652,-0.276241,0.504083,0.096805,-0.242167,-0.240278,-0.472267,-0.153326,-0.851057,-0.0362426,-0.765653,0.710881,0.02
1,-0.598868,-0.230496,0.497998,-0.19565,-0.0637168,-0.106496,0.0234229,-0.322518,-0.810784,0.0629711,-0.364596,-0.668961,0.02
1,-0.37939,-0.23951,0.526615,-0.0786838,-0.0819644,-0.000221776,0.940087,1.38823,-0.245687,0.345065,-0.114517,0.49483,0.02
1,0.140005,-0.21995,0.512655,0.0272094,-0.0331045,0.0145022,-0.433073,-0.430241,-0.21015,-0.759605,-0.560827,0.249396,0.02
1,0.198603,-0.221192,0.528067,0.00769591,-0.0530799,-0.0342899,1.8037,-0.465121,3.68232,-0.194336,0.35549,0.586586,0.02
1,-0.385861,-0.215007,0.494896,-0.0977926,-0.26487,-0.190961,-0.0290845,-0.535137,0.0995719,0.810368,-0.129351,-0.0739705,0.02
1,-0.152504,-0.189796,0.500847,-0.00231764,0.00201941,0.0314421,0.303895,-1.60539,-1.76404,-0.387585,-0.39273,0.908547,0.02
1,0.1735,-0.19925,0.506082,0.0100907,-0.0222403,0.00632807,0.0350287,0.156496,0.346538,0.759573,0.716903,0.503128,0.02
1,-0.485172,-0.170478,0.501811,-0.0319325,-0.0778803,-0.0222966,0.308118,-0.583932,-0.459156,0.663571,-0.117885,-0.156289,0.02
1,-0.391602,-0.175692,0.500991,-0.000741037,-0.197668,-0.323808,0.216816,-0.0491448,-1.14254,-0.597525,1.79275,-0.770163,0.02
1,-0.153351,-0.158822,0.52597,-0.0199286,-0.0042593,0.0377268,-0.25023,-0.0454761,1.45369,0.560398,-0.710975,-0.532501,0.02
1,0.185665,-0.161261,0.505672,0.00918526,-0.0301257,0.0158516,0.495958,0.573838,-1.4033,-0.245238,-0.433621,-0.233295,0.02
1,-0.469744,-0.134325,0.509107,-0.118545,-0.0498716,0.0125638,-0.209623,-0.358464,-0.36994,0.590139,-0.953521,-0.429468,0.02
1,-0.382291,-0.12826,0.514503,-0.0489074,0.0392134,0.00547089,-1.44057,1.03801,-0.217338,-1.42718,0.000925838,0.366785,0.02
1,0.0120286,-0.139837,0.505005,-0.055343,0.00342485,-0.045249,0.070627,-1.60763,-1.703,-0.492128,-0.0258434,0.351032,0.02
1,0.526862,-0.130421,0.505277,0.0482252,-0.0639616,-0.00856026,-0.086388,0.0152427,-0.174785,0.21871,0.200978,0.227374,0.02
1,-0.581288,-0.0883543,0.50438,-0.197458,-0.0921567,-0.0356489,0.452342,0.0233741,0.836041,0.27973,-0.967591,2.17679,0.02
1,-0.277481,-0.109104,0.518215,-0.038709,0.0462728,0.0211286,0.617989,1.15931,1.1618,-0.828771,-1.34203,0.0129254,0.02
1,0.002123,-0.101143,0.506162,-0.0999669,0.0131575,-0.102998,-4.03131,-0.603936,-5.19418,0.125447,-0.595495,-0.449769,0.02
1,0.344434,-0.115963,0.500821,0.0163782,-0.0298867,-0.0135393,0.174287,0.623392,0.967708,-0.0770107,0.438353,-0.88426,0.02
1,-0.655901,-0.0748089,0.500357,-0.108644,-0.0743053,-0.0129263,0.973988,-0.119136,-0.315116,-0.511361,-0.749749,-0.0990179,0.02
1,-0.256218,-0.0778161,0.505223,-0.0199093,0.0351085,0.0223418,0.00185284,0.00339354,-1.31764,-1.35925,-0.31106,0.0569744,0.02
1,0.0179377,-0.0649857,0.497527,-0.00038609,-0.0892391,-0.124305,-1.79778,-1.57122,10.0773,3.38417,0.247146,-0.185472,0.02
1,0.184033,-0.0616108,0.511504,0.0471513,0.0650085,-0.0997348,-0.82441,0.31704,0.00720306,-0.627061,1.39598,0.671216,0.02
1,0.33543,-0.0772835,0.505115,0.0505997,-0.0133609,-0.0343586,0.351231,0.533224,0.425417,-0.956418,0.925791,-0.675177,0.02
1,-0.515658,-0.0475563,0.519703,-0.100267,-0.00402936,-0.0528673,0.166139,0.260748,-0.124487,-0.41179,-0.807038,-0.0140991,0.02
1,-0.274364,-0.0333443,0.487688,0.0202619,-0.144825,-0.244912,3.34568,1.10423,1.47251,-1.35058,4.01389,-1.64372,0.02
1,-0.041181,-0.0251748,0.524513,-0.0407135,-0.0136103,-0.0763883,-2.6317,-2.59516,-7.73242,0.833632,2.24029,-1.71188,0.02
1,0.408463,-0.0295839,0.499339,0.0338814,-0.00791032,-0.0208235,-0.626424,1.13628,-0.157966,-0.259854,-0.515009,-0.0791609,0.02
1,-0.673316,-0.000832166,0.497946,-0.26728,0.0197874,-0.0337625,0.495554,1.40702,0.0312454,-0.943736,-0.770149,1.52863,0.02
1,-0.202143,-0.00385899,0.508287,-0.0470148,0.0435863,0.00388129,-4.61701,1.45318,-2.04061,1.4654,1.57977,0.58617,0.02
1,-0.165649,-0.00911761,0.5236,-0.0409881,0.104301,-0.0383721,-9.09232,-1.42352,0.133532,0.86346,0.280035,0.791231,0.02
1,0.318342,0.00582878,0.500174,0.00385019,-0.00199365,-0.149173,0.000217958,0.167067,-1.09952,-0.185792,0.604431,0.384616,0.02
1,0.423165,0.00759575,0.503371,0.0255259,0.0149888,-0.0187035,0.00487477,-0.183303,-0.570196,-1.30324,-0.204308,-0.480074,0.02
1,-0.641954,0.0216928,0.487486,-0.216567,-0.0690247,-0.168881,0.140978,1.8298,2.88645,-0.360912,0.238968,0.845782,0.02
1,-0.53898,0.0418381,0.512688,-0.0780993,0.00140184,-0.0862261,-0.406397,0.398984,0.369643,-0.654877,-2.21039,-1.21333,0.02
1,-0.445372,0.0153635,0.500113,-0.0324964,-0.0277942,-0.111674,-0.0143591,1.0498,0.609205,0.266892,-1.29101,0.525669,0.02
1,-0.387317,0.0334322,0.520092,-0.0450565,-0.0155871,0.0227463,0.0607316,0.27963,0.807818,0.235411,0.650479,0.547808,0.02
1,-0.194615,0.0350323,0.511865,-0.0254497,0.0242701,0.033979,1.23334,-1.77414,-2.42067,0.372733,1.6,-1.19805,0.02
1,-0.669458,0.0496668,0.49537,-0.340866,-0.527787,-0.0126089,0,0,-1.31495,9.70512,-1.73057,8.1387,0.02
1,-0.627537,0.0585088,0.493485,-0.153012,-0.117282,-0.219297,-0.133245,-1.58706,3.53795,-1.70847,-5.78147,2.48738,0.02
1,0.115772,0.0794861,0.509639,-0.0629262,0.020288,-0.0146131,7.3998,12.3466,1.9171,-0.0755816,0.278552,-5.36633,0.02
1,0.429816,0.0750369,0.511638,0.0171124,-0.0140168,-0.0308954,1.03566,0.342161,0.464773,0.420059,-0.543244,0.46108,0.02
1,0.667872,0.0750575,0.472476,0.255335,0.0890383,-0.877474,0,0,-1.31495,-0.422,1.43103,-0.422096,0.02
1,-0.525902,0.0856402,0.492223,-0.140252,0.0824913,-0.0994546,-0.185786,0.227438,-1.67638,-0.441526,0.460139,0.289752,0.02
1,-0.350854,0.107154,0.509083,-0.0790763,-0.00984069,-0.0108246,-1.61021,-0.940904,-2.44558,-0.64794,-0.434411,-1.24101,0.02
1,-0.0245093,0.0809935,0.50751,-0.022664,0.0351506,-0.00327255,-0.140798,0.0352102,0.0369869,-0.689073,-0.523125,0.461701,0.02
1,0.0198983,0.0943777,0.507023,-0.0232946,0.00260598,0.0596543,1.16051,-0.0382735,-1.11928,-3.0253,-1.99374,6.35727,0.02
1,0.457487,0.103238,0.504057,0.0280861,-0.0245993,-0.0607385,-0.166479,0.382997,-0.15434,0.472625,0.0463311,-0.647122,0.02
1,-0.469757,0.127104,0.504188,-0.0560967,0.0382266,-0.047223,1.23751,-1.14254,0.408349,-0.801445,0.44384,0.00269064,0.02
1,-0.392592,0.12738,0.519601,-0.0722183,0.00208742,-0.0498396,-0.772497,-0.453093,-0.239164,-0.850013,-0.624341,0.51475,0.02
1,-0.336317,0.142823,0.519545,-0.0463475,-0.0154052,-0.0205236,1.18989,0.174471,-0.3636,0.505235,-0.108208,-0.570031,0.02
1,-0.218362,0.146527,0.494993,-0.0254013,0.00460756,-0.0239802,0.0265215,0.804348,0.390206,-0.0969815,0.370342,-1.32895,0.02
1,-0.211522,0.11925,0.523397,-0.00275543,0.0391054,-0.00248189,0.54597,1.36006,-0.502425,-0.76594,-0.00630816,-0.626039,0.02
1,-0.146805,0.119951,0.513155,-0.0189593,0.0481104,-0.0380156,-0.908355,-1.08403,1.03332,-1.42464,0.355045,0.610899,0.02
1,-0.0962989,0.14358,0.518187,-0.00624812,0.0215686,0.0618313,-5.78683,3.93056,0.537361,-0.11148,-0.688812,-0.267928,0.02
1,-0.00256537,0.134508,0.523405,-0.0906255,-0.0207572,-0.161603,-1.67346,-0.14131,0.780837,0.698309,-1.26438,0.299806,0.02
1,0.105585,0.11815,0.504914,-0.0267709,0.00777253,0.00775862,1.24542,-3.63317,2.21716,1.09946,-0.0475832,-0.65438,0.02
1,0.151764,0.110752,0.516453,0.045563,-0.00657607,-0.0133011,-2.89163,-3.56467,1.51556,0.629929,-1.26609,-0.0637889,0.02
1,0.383965,0.136092,0.518226,0.0283598,0.00325601,-0.0403825,-1.54011,1.37848,-2.08351,0.352727,0.0558449,-1.00582,0.02
1,-0.297349,0.156493,0.496722,-0.0538161,0.00257196,-0.0321703,0.118428,0.269014,0.961587,-0.35385,-0.603846,-0.653667,0.02
1,-0.179625,0.14724,0.505172,-0.0190075,0.0229343,-0.0202509,-0.0347344,-0.212733,-0.181518,-0.666357,-0.425289,0.384718,0.02
1,-0.110671,0.174561,0.497709,0.0267514,0.00784674,0.0512396,-2.5576,-1.32463,2.8004,0.608466,-0.860916,0.427078,0.02
1,0.157889,0.157518,0.505531,0.0678159,0.0377015,-0.0327987,0.16274,-1.77362,-1.62314,-0.0934247,-0.312891,0.502848,0.02
1,0.213872,0.145841,0.516593,0.0855014,0.0238642,-0.0184159,-3.3853,-1.1978,2.13191,-0.922759,2.22841,-0.641429,0.02
1,0.372046,0.172376,0.506404,0.0757183,0.0053934,-0.0393171,-1.03096,0.370156,1.70257,0.0744729,-0.57506,0.767085,0.02
1,0.433574,0.150038,0.511064,-0.00950632,0.0641057,-0.112375,-0.6589,-0.574415,0.0307422,-0.72315,0.801418,1.64924,0.02
1,0.486117,0.172187,0.501342,0.199794,0.0417182,-0.0995422,0.272823,1.71501,-0.455166,-0.437316,1.61822,-0.492438,0.02
1,0.609122,0.189231,0.503955,0.175747,0.162937,-0.155428,0,0,-1.31495,-4.15985,1.43858,0.412285,0.02
1,-0.289424,0.189946,0.51686,-0.0794298,0.0410105,-0.0812076,2.98093,-0.227047,3.60083,-0.714357,-1.17001,-0.0588118,0.02
1,-0.148901,0.184123,0.504365,0.00515313,0.0305464,-0.023777,0.465942,-0.372827,-0.0196646,-0.224703,-1.75341,-1.21319,0.02
1,0.0643328,0.183666,0.495648,-0.0427112,0.0433543,-0.072672,0.697796,0.908088,-0.436788,-1.50001,-2.39563,-0.0256829,0.02
1,0.537177,0.217021,0.495112,0.0870412,0.247482,-0.133828,0.101825,1.32405,-1.53796,-0.278959,-0.464747,2.0069,0.02
1,0.572007,0.19534,0.490281,0.138759,0.120698,-0.0473693,0.38442,-0.701612,-0.43527,0.00692229,0.636663,2.01507,0.02
1,0.641914,0.218034,0.504233,0.330792,0.171113,-0.254327,-0.230897,0.68983,-2.53967,-0.579409,2.0373,-1.16303,0.02
1,-0.50138,0.218122,0.510529,-0.0737069,-0.0218465,-0.0696238,-0.473092,1.3454,-0.941355,0.593529,-0.776419,0.217875,0.02
1,-0.380238,0.21094,0.514315,-0.0650946,-0.00690906,-0.0373904,-0.978918,-0.324166,0.212088,-0.243867,-1.68323,0.811064,0.02
1,-0.209348,0.228491,0.513651,-0.0510488,0.048095,-0.0559595,-0.204081,0.057274,-0.580132,-0.688665,-1.79822,-0.0889335,0.02
1,-0.16701,0.21781,0.516236,-0.045309,0.05246,-0.0331116,1.15636,-1.21886,2.00145,-0.60122,-1.07488,-0.177835,0.02
1,0.097385,0.212039,0.522776,0.0244278,0.00993232,-0.0231205,0.0908772,-2.26187,0.321758,-0.232715,1.65946,-0.530523,0.02
1,0.215946,0.224937,0.517502,0.0453812,0.00486966,-0.0601149,-0.926362,-1.59086,2.7827,-0.355979,0.832166,1.1362,0.02
1,0.273139,0.215654,0.505439,0.0974191,0.0284543,-0.0116267,-1.44345,-0.0262893,0.405254,-0.144299,-0.979552,0.244926,0.02
1,0.500159,0.23358,0.506589,0.275169,0.0193275,-0.0920614,1.2507,0.732248,-1.49634,-0.550251,-0.668609,-1.09651,0.02
1,0.627261,0.243576,0.477138,0.268067,0.104223,-0.302513,-8.81889,2.52678,4.093,-0.0342117,1.20077,2.44535,0.02
1,-0.288663,0.26534,0.489393,-0.017243,0.154112,-0.142572,0.268692,1.39704,1.3393,-0.487572,-1.73308,-0.682186,0.02
1,-0.217302,0.263292,0.49565,-0.0376833,0.054252,-0.0821311,-0.442479,-0.855369,1.49735,-1.10381,-1.26196,-0.061967,0.02
1,-0.180558,0.2478,0.493672,-0.041331,0.0479879,-0.0440488,0.174222,0.00702875,1.00994,0.480383,0.149875,0.194524,0.02
1,0.0106367,0.252421,0.514887,0.0796392,0.0131831,0.0309038,1.86739,1.10512,0.839705,-0.284063,0.813641,1.83815,0.02
1,0.302152,0.243262,0.504366,0.0443905,0.0392611,0.00211558,-0.082522,0.516968,-1.01379,-0.0886086,0.0832992,0.373659,0.02
1,0.340457,0.254756,0.498978,0.0438595,0.0196395,-0.0273035,-0.79962,-0.75833,2.86031,0.101365,-0.0971376,0.436468,0.02
1,0.424006,0.253924,0.483483,-0.0557874,-0.106878,-0.0586578,0,0,-1.31495,2.55951,-0.676748,0.312743,0.02
1,-0.30228,0.303067,0.514246,-0.0191888,0.0447833,-0.0432473,-1.54632,2.52945,4.43902,-1.09877,0.0832291,0.571329,0.02
1,-0.031976,0.3012,0.523709,0.0145736,0.0295966,-0.0361258,2.41425,0.522896,6.3527,-1.13019,0.708221,0.804022,0.02
1,0.067185,0.29624,0.524751,0.0334941,0.0221834,-0.0522176,-3.90002,-0.256561,2.93896,-0.481114,0.84076,-1.09728,0.02
1,0.278508,0.300374,0.519657,0.00981493,0.0481008,-0.0375614,-1.43237,0.876223,-1.27874,-1.1135,1.1424,-0.132902,0.02
1,0.312744,0.280366,0.514775,0.0148303,0.0486356,-0.0179674,1.19398,-1.60662,1.28589,-0.578965,-0.518284,0.839244,0.02
1,0.392279,0.284418,0.49883,0.182159,-0.0287061,-0.0353005,-3.67785,-2.61445,3.43015,2.54747,2.97462,-1.6557,0.02
1,-0.279565,0.335988,0.5153,-0.0371665,0.00583763,-0.0418177,-1.84617,-0.27421,-2.00622,-0.416234,-0.118983,0.176066,0.02
1,-0.208036,0.330703,0.506976,-0.0388061,0.0211305,-0.0756757,0.261874,3.15455,1.29398,-1.14328,-0.104322,-0.197786,0.02
1,-0.173228,0.342434,0.522706,-0.0860144,0.0230173,-0.0477891,1.22821,2.21693,-0.412268,-0.0982702,-0.848833,0.68608,0.02
1,-0.100193,0.334003,0.510042,-0.0390449,0.0483752,0.0346351,0.523378,-1.52392,0.662195,-1.75425,-0.167156,0.719946,0.02
1,0.133277,0.307851,0.497024,0.01344,-0.00147674,-0.0143834,1.5142,1.5984,-0.850277,0.992776,0.252135,0.644176,0.02
1,-0.536044,0.344285,0.50395,-0.138331,0.0227377,-0.111654,-0.293724,0.037699,-0.36221,-0.644437,0.24617,-0.613248,0.02
1,-0.413554,0.357078,0.520295,-0.0362678,-0.0315111,-0.051336,-0.25997,0.2559,0.542552,1.51894,-2.30012,2.42696,0.02
